dt,switch,src,dst,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
33243,4,10.0.0.3,10.0.0.11,818,80164,838,507000000,839000000000.0,8,2936,29,2842,0,1,ICMP,1,5080,1312,0,0.0,0.0,0
4847,3,10.0.0.9,10.0.0.2,22326,1473648,68,844000000,68844000000.0,3,2373,9672,638436,322,1,TCP,3,7972350,188000626,170,3926.0,4096.0,0
40953,4,10.0.0.11,10.0.0.3,1345,1527490,3,190000000,3190000000.0,3,23,0,0,0,1,TCP,2,3652,1032,0,0.0,0.0,0
25050,5,10.0.0.8,10.0.0.9,696,68208,713,373000000,713000000000.0,7,2997,29,2842,0,1,ICMP,2,133800808,135526276,0,0.0,0.0,0
3159,4,10.0.0.12,10.0.0.5,47987,51154142,102,762000000,103000000000.0,3,7503,13548,14442168,451,0,UDP,1,4330,51677920,0,3837.0,3837.0,0
2548,1,10.0.0.2,10.0.0.3,3298,3515668,7,321000000,7321000000.0,3,1814,0,0,0,0,UDP,3,3269,27605081,0,3840.0,3840.0,1
27077,4,10.0.0.7,10.0.0.2,100549,104772058,340,561000000,341000000000.0,9,948,9143,9527006,304,1,ICMP,2,182033595,77054207,5065,2531.0,7596.0,1
2769,4,10.0.0.10,10.0.0.3,80016,83376672,287,69000000,287000000000.0,3,4440,8683,9047686,289,0,UDP,3,320797205,4799,6407,0.0,6407.0,1
9906,5,10.0.0.18,10.0.0.7,38644,40267048,123,434000000,123000000000.0,3,1931,9373,9766666,312,0,UDP,1,3794,90930924,0,5880.0,5880.0,1
10146,4,10.0.0.1,10.0.0.7,134643,143529438,310,611000000,311000000000.0,4,1931,7570,8069620,252,0,UDP,1,3759,1402,0,0.0,0.0,1
...
96486,3,10.0.0.15,10.0.0.13,1830,1739368,102,717000000,102000000000.0,3,2373,9672,638436,322,1,TCP,3,7972350,188000626,170,3926.0,4096.0,1
73719,5,10.0.0.2,10.0.0.5,260006,147128002,1881,999000000,1880000000000.0,12,8803,18898,14953872,629,1,TCP,2,1269981973,990596183,20580,16577,20580.0,1
13361,4,10.0.0.8,10.0.0.11,91478,85599258,435,728000000,436000000000.0,7,4357,10255,9853152,341,1,ICMP,1,135559596,135758389,148,386,3421.0,0
71742,1,10.0.0.7,10.0.0.1,34597,14782222,257,428000000,257000000000.0,5,2385,8012,663228,267,1,TCP,2,105767,6030042,0,0.0,2.0,1
96750,3,10.0.0.2,10.0.0.4,704,69776,123,246000000,123000000000.0,3,1931,29,2842,0,1,ICMP,3,4266,3339,0,0.0,0.0,0
