dt,switch,src,dst,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
2488,1,10.0.0.1,10.0.0.2,0,0,0,0,0,2,4,0,0,0,0,1,ICMP,3,1745,2747,0,0,0,0
6492,3,10.0.0.2,10.0.0.3,704,69776,123,246000000,123000000000,3,1931,29,2842,0,0,UDP,4,3043,1300,0,0,0,0
11515,4,10.0.0.3,10.0.0.4,34597,14782222,257,428000000,257000000000,5,2385,8012,663228,267,1,TCP,1,4537,3243,0,0,2,1
29832,5,10.0.0.4,10.0.0.5,91478,85599258,435,728000000,436000000000,7,4357,10255,9853152,341,1,ICMP,2,9833,7043,0,0,3421,1
42005,7,10.0.0.5,10.0.0.6,260006,147128002,1881,999000000,1880000000000,12,8803,18898,14953872,629,1,UDP,3,71550,4153,0,0,20580,0
6912,5,10.0.0.6,10.0.0.7,890,87220,911,647000000,912000000000,11,3443,30,2940,1,0,ICMP,4,6132,856,0,0,0,1
3189,6,10.0.0.7,10.0.0.8,39313,41907658,87,234000000,87234000000,3,7503,13539,14432574,451,0,UDP,1,4567,3243,0,0,3838,0
11124,6,10.0.0.8,10.0.0.9,22788,24292008,50,637000000,50637000000,2,558,13454,14341964,448,0,UDP,2,4243,3483,0,0,0,1
5652,5,10.0.0.9,10.0.0.10,412,40376,421,817000000,422000000000,4,1264,30,2940,1,0,ICMP,3,7132,1492,0,0,0,1
30582,1,10.0.0.10,10.0.0.11,1731,169638,1580,213000000,1580000000000,5,2063,30,2940,1,1,ICMP,4,273165,271169997,1,1,2,1
11575,5,10.0.0.11,10.0.0.12,125347,130611574,400,810000000,401000000000,2,1943,9359,9752078,311,0,UDP,1,7253,264307059,0,3838,3838,0
11575,3,10.0.0.12,10.0.0.13,61996,64599832,200,496000000,200000000000,4,1943,9350,9742700,311,0,UDP,2,7335,3483,0,0,0,1
11545,2,10.0.0.13,10.0.0.14,134936,143841776,320,409000000,320000000000,4,1943,4288,4571008,142,0,UDP,3,7265,3413,0,0,0,0
41403,3,10.0.0.14,10.0.0.15,86450,4668300,290,295000000,290000000000,5,8050,8575,463050,285,1,TCP,4,7162850967,17456170,369,264,633,0
11425,4,10.0.0.15,10.0.0.16,78905,82219010,250,748000000,251000000000,7,1943,9338,9730196,311,0,UDP,2,73775,1242,0,0,0,1
25102,2,10.0.0.16,10.0.0.17,45678,48184512,123,546000000,123546000000,4,3245,10234,10456789,342,0,TCP,1,67132,6743,0,0,0,0
20342,1,10.0.0.17,10.0.0.18,30245,32124567,321,876000000,321876000000,6,4356,7234,7845678,234,1,UDP,2,63775,742,0,0,3838,1
35223,7,10.0.0.18,10.0.0.19,78456,81245678,543,567000000,543567000000,8,1943,9358,9752077,311,0,ICMP,3,67132,6743,0,0,20580,0
41234,4,10.0.0.19,10.0.0.20,90876,94567890,765,976000000,765976000000,9,4356,1234,12345678,123,1,TCP,4,6172850967,17456170,369,264,633,1
34523,3,10.0.0.20,10.0.0.1,67456,71245678,234,456000000,234456000000,7,1943,9357,9752076,311,0,UDP,1,63775,264307059,0,3838,3838,1
25102,2,10.0.0.1,10.0.0.2,45678,48184512,123,546000000,123546000000,4,3245,10234,10456789,342,0,TCP,2,57132,6743,0,0,0,1
20342,1,10.0.0.2,10.0.0.3,30245,32124567,321,876000000,321876000000,6,4356,7234,7845678,234,1,UDP,3,53775,742,0,0,3838,0
35223,7,10.0.0.3,10.0.0.4,78456,81245678,543,567000000,543567000000,8,1943,9358,9752077,311,0,ICMP,4,57132,6743,0,0,20580,1
41234,4,10.0.0.4,10.0.0.5,90876,94567890,765,976000000,765976000000,9,4356,1234,12345678,123,1,TCP,1,5172850967,17456170,369,264,633,0
34523,3,10.0.0.5,10.0.0.6,67456,71245678,234,456000000,234456000000,7,1943,9357,9752076,311,0,UDP,2,53775,264307059,0,3838,3838,1
25102,2,10.0.0.6,10.0.0.7,45678,48184512,123,546000000,123546000000,4,3245,10234,10456789,342,0,TCP,3,47132,6743,0,0,0,0
20342,1,10.0.0.7,10.0.0.8,30245,32124567,321,876000000,321876000000,6,4356,7234,7845678,234,1,UDP,4,43775,742,0,0,3838,1
35223,7,10.0.0.8,10.0.0.9,78456,81245678,543,567000000,543567000000,8,1943,9358,9752077,311,0,ICMP,1,47132,6743,0,0,20580,0
41234,4,10.0.0.9,10.0.0.10,90876,94567890,765,976000000,765976000000,9,4356,1234,12345678,123,1,TCP,2,4172850967,17456170,369,264,633,1
34523,3,10.0.0.10,10.0.0.11,67456,71245678,234,456000000,234456000000,7,1943,9357,9752076,311,0,UDP,3,43775,264307059,0,3838,3838,0
25102,2,10.0.0.11,10.0.0.12,45678,48184512,123,546000000,123546000000,4,3245,10234,10456789,342,0,TCP,4,37132,6743,0,0,0,1
20342,1,10.0.0.12,10.0.0.13,30245,32124567,321,876000000,321876000000,6,4356,7234,7845678,234,1,UDP,1,33775,742,0,0,3838,0
35223,7,10.0.0.13,10.0.0.14,78456,81245678,543,567000000,543567000000,8,1943,9358,9752077,311,0,ICMP,2,37132,6743,0,0,20580,1
41234,4,10.0.0.14,10.0.0.15,90876,94567890,765,976000000,765
