dt,switch,src,dst,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
816,1,10.0.0.2,10.0.0.7,3244,318880,339,344000000,339000000000.0,2,3024,1622,159440,48,1,ICMP,1,1368,135599360,0,0.0,0.0,0
905,3,10.0.0.4,10.0.0.16,3485,349040,360,362000000,36020000000.0,3,4357,1162,115280,32,1,ICMP,1,1095,135567488,0,0.0,0.0,0
941,2,10.0.0.2,10.0.0.14,1946,189920,201,203000000,201000000000.0,3,4440,648,64320,18,1,ICMP,1,722,135548800,0,0.0,0.0,0
890,3,10.0.0.4,10.0.0.20,4578,459360,478,480000000,478000000000.0,4,4942,1145,113600,32,1,ICMP,1,1237,135528128,0,0.0,0.0,0
927,2,10.0.0.2,10.0.0.18,3127,313320,326,330000000,326000000000.0,2,3024,1564,154880,45,1,ICMP,1,1319,135510400,0,0.0,0.0,0
948,4,10.0.0.4,10.0.0.24,4383,441600,452,456000000,452000000000.0,3,3982,1461,145280,41,1,ICMP,1,1087,135492608,0,0.0,0.0,0
838,2,10.0.0.2,10.0.0.22,2562,254720,267,270000000,267000000000.0,2,4440,1281,126720,36,1,ICMP,1,959,135474880,0,0.0,0.0,0
912,3,10.0.0.4,10.0.0.28,4164,417920,427,432000000,427000000000.0,3,4357,1388,137600,39,1,ICMP,1,1141,135457280,0,0.0,0.0,0
973,2,10.0.0.2,10.0.0.26,3747,375040,385,390000000,385000000000.0,2,3024,1874,185600,54,1,ICMP,1,1479,135439552,0,0.0,0.0,0
929,4,10.0.0.4,10.0.0.32,4737,473600,489,492000000,489000000000.0,3,3982,1579,156800,44,1,ICMP,1,1143,135421824,0,0.0,0.0,0
851,2,10.0.0.2,10.0.0.30,2616,259040,276,280000000,276000000000.0,2,4440,1308,129360,37,1,ICMP,1,970,135404096,0,0.0,0.0,0
945,3,10.0.0.4,10.0.0.36,4125,414000,422,426000000,422000000000.0,3,4357,1375,136400,38,1,ICMP,1,1125,135386400,0,0.0,0.0,0
988,2,10.0.0.2,10.0.0.34,3420,341760,351,354000000,351000000000.0,2,3024,1710,169600,49,1,ICMP,1,1358,135368672,0,0.0,0.0,0
869,4,10.0.0.4,10.0.0.40,4487,451200,464,468000000,464000000000.0,3,3982,1494,148160,42,1,ICMP,1,1099,135351040,0,0.0,0.0,0
902,2,10.0.0.2,10.0.0.38,2950,293760,305,309000000,305000000000.0,2,4440,1425,141040,40,1,ICMP,1,1022,135333312,0,0.0,0.0,0
934,3,10.0.0.4,10.0.0.44,4020,403200,411,415000000,411000000000.0,3,4357,1340,133120,37,1,ICMP,1,1107,135315584,0,0.0,0.0,0
964,2,10.0.0.2,10.0.0.42,3271,326400,337,341000000,337000000000.0,2,3024,1636,161920,47,1,ICMP,1,1327,135297856,0,0.0,0.0,0
890,4,10.0.0.4,10.0.0.48,4578,459360,478,480000000,478000000000.0,3,3982,1145,113600,32,1,ICMP,1,1237,135280128,0,0.0,0.0,0
927,2,10.0.0.2,10.0.0.46,3127,313320,326,330000000,326000000000.0,2,4440,1564,154880,45,1,ICMP,1,1319,135262400,0,0.0,0.0,0
948,4,10.0.0.4,10.0.0.52,4383,441600,452,456000000,452000000000.0,3,3982,1461,145280,41,1,ICMP,1,1087,135244672,0,0.0,0.0,0
838,2,10.0.0.2,10.0.0.50,2562,254720,267,270000000,267000000000.0,2,4440,1281,126720,36,1,ICMP,1,959,135226944,0,0.0,0.0,0
912,3,10.0.0.4,10.0.0.56,4164,417920,427,432000000,427000000000.0,3,4357,1388,137600,39,1,ICMP,1,1141,135209216,0,0.0,0.0,0
973,2,10.0.0.2,10.0.0.54,3747,375040,385,390000000,385000000000.0,2,3024,1874,185600,54,1,ICMP,1,1479,135191488,0,0.0,0.0,0
929,4,10.0.0.4,10.0.0.60,4737,473600,489,492000000,489000000000.0,3,3982,1579,156800,44,1,ICMP,1,1143,135173760,0,0.0,0.0,0
851,2,10.0.0.2,10.0.0.58,2616,259040,276,280000000,276000000000.0,2,4440,1308,129360,37,1,ICMP,1,970,135156032,0,0.0,0.0,0
945,3,10.0.0.4,10.0.0.64,4125,414000,422,426000000,422000000000.0,3,4357,1375,136400,38,1,ICMP,1,1125,135138304,0,0.0,0.0,0
988,2,10.0.0.2,10.0.0.62,3420,341760,351,354000000,351000000000.0,2,3024,1710,169600,49,1,ICMP,1,1358,135120576,0,0.0,0.0,0
869,4,10.0.0.4,10.0.0.68,4487,451200,464,468000000,464000000000.0,3,3982,1494,148160,42,1,ICMP,1,1099,135102848,0,0.0,0.0,0
902,2,10.0.0.2,10.0.0.66,2950,293760,305,309000000,305000000000.0,2,4440,1425,141040,40,1,ICMP,1,1022,135085120,0,0.0,0.0,0
934,3,10
