dt,switch,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
2488,1,0,0,0,0,0,2,4,0,0,0,0,ICMP,1,2668,856,0,0,0,0
6918,3,769,75754,121,238000000,121000000000,3,1931,29,2842,0,0,UDP,4,3539,3199,0,0.0,0.0,0
11635,4,39341,9551360,250,423000000,251000000000,5,2790,8324,651552,277,1,TCP,3,6436981,147084102,0,0.0,0.0,1
29922,5,92938,82781700,417,721000000,417000000000,7,4920,12659,9838564,421,1,TCP,2,5139,1402,0,0.0,0.0,1
42935,7,260006,147128002,1881,999000000,1880000000000,12,13797,19190,14953872,639,1,UDP,2,3826,1242,0,0.0,0.0,1
28098,4,713,69874,731,201000000,731000000000.0,9,2790,29,2842,0,1,ICMP,3,269435147,271099053,0,0.0,0.0,1
34113,5,964,94472,988,432000000,988000000000.0,7,3034,29,2842,0,1,ICMP,1,31785,27688,0,0.0,0.0,0
30342,7,741,72618,760,34000000,760000000000.0,3,2053,29,2842,0,1,ICMP,2,80119,76212,0,0.0,0.0,1
15365,5,84054,4875132,277,542000000,278000000000.0,9,11471,9021,523218,300,1,TCP,3,6436981,147084102,0,0.0,0.0,0
5862,4,616,60368,631,896000000,632000000000.0,7,1264,28,2744,0,0,ICMP,4,135650540,135651030,2,2.0,4.0,1
9996,3,35538,37030596,113,358000000,113000000000.0,4,1931,9423,9818766,314,0,UDP,4,3539,3199,0,0.0,0.0,0
7117,5,59612,3457496,196,569000000,197000000000.0,5,11888,8657,502106,288,1,TCP,2,5139,1402,0,0.0,0.0,0
7267,4,103396,5996968,351,413000000,351000000000.0,7,12106,8967,520086,298,1,TCP,3,12020849,302947950,154,3714.0,3868.0,1
9906,2,7256,7560752,23,378000000,23378000000.0,4,1931,0,0,0,0,UDP,2,3472,1172,0,0.0,0.0,0
10206,3,100086,104289612,323,374000000,323000000000.0,2,1931,8621,8983082,287,0,UDP,2,3826,1242,0,0.0,0.0,0
11306,4,856,83848,871,235000000,871000000000.0,5,3178,17,1684,0,1,ICMP,3,144085,144085,0,0.0,0.0,1
14406,5,937,91881,982,19000000,982000000000.0,7,3034,13,1248,0,0,ICMP,4,85909,85909,0,0.0,0.0,0
17906,7,738,72194,763,229000000,763000000000.0,3,2053,24,2328,0,1,ICMP,1,2401,2401,0,0.0,0.0,1
20506,5,84551,4869657,276,252000000,276000000000.0,9,11471,8408,507944,303,1,TCP,3,6436981,147084102,0,0.0,0.0,0
24006,4,609,59361,626,918000000,626000000000.0,7,1264,25,2360,0,0,ICMP,4,135650540,135651030,2,2.0,4.0,1
27506,3,35485,37024051,112,921000000,112000000000.0,4,1931,9336,9780232,316,0,UDP,4,3539,3199,0,0.0,0.0,1
30006,5,59559,3456939,195,531000000,196000000000.0,5,11888,8552,501072,289,1,TCP,2,5139,1402,0,0.0,0.0,0
32506,4,103243,5996423,350,417000000,350000000000.0,7,12106,8912,519522,299,1,TCP,3,12020849,302947950,154,3714.0,3868.0,0
35006,2,7253,7560245,22,924000000,22000000000.0,4,1931,0,0,0,0,UDP,2,3472,1172,0,0.0,0.0,1
37506,3,100033,104284067,322,846000000,322000000000.0,2,1931,8572,8977524,288,0,UDP,2,3826,1242,0,0.0,0.0,0
40006,4,853,83541,868,811000000,868000000000.0,5,3178,16,1536,0,1,ICMP,3,144085,144085,0,0.0,0.0,0
...
99996,2,7256,7560752,23,378000000,23378000000.0,4,1931,0,0,0,0,UDP,2,3472,1172,0,0.0,0.0,1
102496,3,100086,104289612,323,374000000,323000000000.0,2,1931,8621,8983082,287,0,UDP,2,3826,1242,0,0.0,0.0,0
104996,4,856,83848,871,235000000,871000000000.0,5,3178,17,1684,0,1,ICMP,3,144085,144085,0,0.0,0.0,1
107496,5,937,91881,982,19000000,982000000000.0,7,3034,13,1248,0,0,ICMP,4,85909,85909,0,0.0,0.0,0
110996,7,738,72194,763,229000000,763000000000.0,3,2053,24,2328,0,1,ICMP,1,2401,2401,0,0.0,0.0,0
113496,5,84551,4869657,276,252000000,276000000000.0,9,11471,8408,507944,303,1,TCP,3,6436981,147084102,0,0.0,0.0,1
116996,4,609,59361,626,918000000,626000000000.0,7,1264,25,2360,0,0,ICMP,4,135650540,135651030,2,2.0,4.0,0
120496,3,35485,37024051,112,921000000,112000000000.0,4,1931,9336,9780232,316,0,UDP,4,3539,3199,0,0.0,0.0,1
122996,5,59559,3456939,195,531000000,196000000000.0,5,11888,8552,501072,289,1,TCP,2,5139,1402,0,0.0,0.0,1
125496,4,103243,5996423,350,417000000,350000000000.0,7,12106,8912,519522,299,1,TCP,3,12020849,302947950,154,3714.0,3868.0,1
127996,2,7253,7560245,22,924000000,22000000000.0,4,1931,0,0,0,0,UDP,2,3472,1172,0,0.0,0.0,0
130496,3,100033,104284067,322,846000000,322000000000.0,2,1931,8572,8977524,288,0,UDP,2,3826,1242,0,0.0,0.0,1
132996,4,853,83541,868,811000000,868000000000.0,5,3178,16,1536,0,1,ICMP,3,144085,144085,0,0.0,0.0,0
...
