dt,switch,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
2488,1,0,0,0,0,0,2,4,0,0,0,0,TCP,1,856,2668,0,0,0,0
6918,3,769,75754,121,238000000,121000000000,3,1931,29,2842,0,0,UDP,1,3413,4425,0,0,0,0
11635,4,39341,9551360,250,423000000,251000000000,5,2790,8324,651552,277,1,ICMP,2,9897209,231511,0,0,2,1
29922,5,92938,82781700,417,721000000,417000000000,7,4920,12659,9838564,421,1,TCP,3,135892103,135577081,503,175,3838,1
42935,7,260006,147128002,1881,999000000,1880000000000,12,13797,19190,14953872,639,1,ICMP,5,990596183,1269981973,16577,20580,20580,0
11425,3,135004,143914264,300,856000000,301000000000.0,6,1943,13188,14058408,439,0,UDP,1,16470178,3929,2594.0,0,2594.0,0
14375,1,18390,1213884,61,225000000,61225000000.0,3,30,9323,615342,310,1,TCP,1,1102,3315,0.0,0,0.0,1
5412,3,177,17346,181,808000000,182000000000.0,11,1264,29,2842,0,0,ICMP,1,34240118,34340828,4963,4963.0,9926.0,0
29892,3,966,94668,990,206000000,990000000000.0,10,2053,29,2842,0,1,ICMP,1,1382,5311,0,0.0,0.0,1
25001,6,259011,13986594,476,131000000,476000000000.0,3,10817,13500,729000,450,1,TCP,2,21197280,166180806,103.0,192,295.0,0
26837,5,27156,28296552,101,43000000,101000000000.0,4,948,7889,8220338,262,1,ICMP,2,23898,28457868,0.0,2221,2221.0,1
28278,3,131645,135621210,1491,411000000,1490000000000.0,9,2796,30,2940,1,1,ICMP,3,135809419,271267839,2.0,2,4.0,1
30042,5,108133,112674586,359,6000000,359000000000.0,6,2053,9073,9454066,302,1,ICMP,3,248488319,105952029,2516.0,2521,5037.0,0
11845,2,129991,135450622,470,773000000,471000000000.0,2,1943,6701,6982442,223,0,UDP,2,135461934,4482,0.0,0,0.0,1
27918,5,101301,105555642,349,764000000,350000000000.0,6,2790,8729,9095618,290,1,ICMP,3,267214739,105952029,2419.0,2418,4837.0,1
17112,2,3600,1418000,60,90000000,60100000000.0,3,1931,2400,1418000,400,1,TCP,4,3315,4425,0,0,0,0
8791,1,15000,14560000,150,30000000,150000000000.0,2,4,15000,14560000,1000,0,UDP,4,16470178,3929,2594.0,0,2594.0,1
24330,6,158000,16472000,200,50000000,200000000000.0,4,30,39500,4120000,500,1,ICMP,5,9897209,231511,0,0,2,0
11766,3,20000,19360000,200,60000000,200000000000.0,3,1264,6667,6667000,333,0,TCP,5,34340828,34240118,4963,4963.0,9926.0,1
25892,4,19000,18180000,190,70000000,190000000000.0,3,2053,6300,6330000,316,1,UDP,5,5311,1382,0,0.0,0.0,0
27001,7,300000,29700000,300,80000000,300000000000.0,4,2790,7500,7500000,250,1,ICMP,1,166180806,21197280,192,103.0,295.0,1
16456,2,25000,24500000,250,90000000,250000000000.0,2,13797,12500,1250000,500,0,TCP,1,105952029,267214739,2418,2419.0,4837.0,0
