dt,switch,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
2488,1,0,0,0,0,0,2,4,0,0,0,0,ICMP,1,2668,856,0,0,0,0
6918,3,769,75754,121,238000000,121000000000,3,1931,29,2842,0,0,UDP,1,4425,3413,0,0,0,1
11635,4,39341,9551360,250,423000000,251000000000,5,2790,8324,651552,277,1,TCP,2,231511,9897209,0,0,2,1
29922,5,92938,82781700,417,721000000,417000000000,7,4920,12659,9838564,421,1,ICMP,3,135577081,135892103,175,503,3838,0
42935,7,260006,147128002,1881,999000000,1880000000000,12,13797,19190,14953872,639,1,UDP,5,1269981973,990596183,20580,16577,20580,0
31251,7,374,36652,382,846000000,383000000000.0,7,4942,30,2940,1,1,ICMP,1,406409759,270576766,2,2.0,4.0,0
41975,5,47801,54410762,111,335000000,111000000000.0,5,8090,13413,14787258,447,1,TCP,2,5484,1312,0,0.0,0.0,1
29892,2,966,94668,990,200000000,990000000000.0,7,2053,29,2842,0,1,ICMP,1,102429,135558682,0,0.0,0.0,1
34473,5,612,59976,628,193000000,628000000000.0,3,3034,28,2744,0,1,ICMP,2,271289698,135258298,0,0.0,0.0,0
27257,3,557,54586,571,253000000,571000000000.0,5,948,29,2842,0,1,ICMP,2,4828,1312,0,0.0,0.0,1
2799,4,89317,93068314,317,72000000,317000000000.0,3,4440,9301,9691642,310,0,UDP,3,345073791,4883,6473,0.0,6473.0,0
2608,4,5472,5701824,16,906000000,16906000000.0,3,2375,0,0,0,0,UDP,1,3514,1172,0,0.0,0.0,1
11515,4,106636,111114712,340,757000000,341000000000.0,6,1943,9156,9540552,305,0,UDP,3,231187421,4169,7676,0.0,7676.0,0
5117,6,86264,4658256,288,988000000,289000000000.0,2,2373,7649,413046,254,1,TCP,1,6278585,151692426,0,110.0,110.0,0
24671,6,42506,2465348,137,983000000,138000000000.0,7,10817,9112,528496,303,1,TCP,1,4959003,121430068,172,4062.0,4234.0,1
...
37356,6,4004,4035604,20,908000000,20908000000.0,4,841,0,0,0,0,UDP,2,936,1312,0,0.0,0.0,0
19072,3,1085,107935,122,220000000,122000000000.0,2,1458,29,2842,0,1,ICMP,2,929,1312,0,0.0,0.0,1
26894,2,34,3438,25,99000000,25000000000.0,3,13,0,0,0,0,UDP,1,1020,1312,0,0.0,0.0,1
29356,4,17,1708,22,90000000,22000000000.0,2,7,0,0,0,0,UDP,3,856,1312,0,0.0,0.0,0
34020,7,4,400,20,90000000,2090000000.0,2,3,0,0,0,0,UDP,2,856,1312,0,0.0,0.0,1
19051,3,13,1320,25,99000000,25000000000.0,2,7,0,0,0,0,UDP,3,856,1312,0,0.0,0.0,1
27989,4,13,1320,25,99000000,25000000000.0,2,7,0,0,0,0,UDP,3,856,1312,0,0.0,0.0,0
4000,1,0,0,0,0,0,2,4,0,0,0,0,ICMP,1,2668,856,0,0,0,1
