dt,switch,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
3249,6,66264,70637424,147,240000000,147000000000.0,4,7894,13531,14424046,451,0,UDP,2,4974,190752024,0,3838.0,3838.0,0
11289,6,48793,55862130,114,365000000,114000000000.0,3,4918,13066,14669972,435,1,TCP,4,13992846,161099060,0,0.0,0.0,1
32523,2,164,16072,168,491000000,168000000000.0,9,2332,29,2842,0,1,ICMP,3,27510,27384,1,1.0,2.0,1
33633,5,496,48608,508,356000000,508000000000.0,7,3024,30,2940,1,1,ICMP,3,135071841,271131673,6,2389.0,2395.0,0
33993,1,798,78204,818,358000000,818000000000.0,3,3034,29,2842,0,1,ICMP,3,135746657,287119,0,0.0,0.0,1
9996,5,66905,69715010,213,443000000,213000000000.0,3,1931,9400,9794800,313,0,UDP,3,3199,3539,0,0.0,0.0,0
33633,6,129995,135454790,408,179000000,408000000000.0,7,3024,8728,9094576,290,1,ICMP,3,135021665,271081455,5,2388.0,2393.0,1
7098,3,24545,1325430,83,601000000,83601000000.0,7,11888,8398,453492,279,1,TCP,3,4476616,114837842,151,3822.0,3973.0,1
10116,4,72904,75965968,233,345000000,233000000000.0,4,1931,9314,9705188,310,0,UDP,3,3413,3539,0,0.0,0.0,0
2829,2,98268,102395256,345,913000000,346000000000.0,4,4440,9168,9553056,305,0,UDP,1,4755,230656324,0,2543.0,2543.0,1
10117,7,4000,40000000,1000,800000000,1000000000000.0,2,3000,2000,2000000,400,0,TCP,4,2000000,20000000,100,100.0,200.0,0
10118,4,4000,40000000,1000,800000000,1000000000000.0,2,3000,2000,2000000,400,1,UDP,3,2000000,20000000,100,100.0,200.0,1
10119,2,4000,40000000,1000,800000000,1000000000000.0,2,3000,2000,2000000,400,0,ICMP,2,2000000,20000000,100,100.0,200.0,0
10120,3,4000,40000000,1000,800000000,1000000000000.0,2,3000,2000,2000000,400,1,TCP,4,2000000,20000000,100,100.0,200.0,1
10121,6,4000,40000000,1000,800000000,1000000000000.0,2,3000,2000,2000000,400,0,UDP,3,2000000,20000000,100,100.0,200.0,0
10122,1,4000,40000000,1000,800000000,1000000000000.0,2,3000,2000,2000000,400,1,ICMP,2,2000000,20000000,100,100.0,200.0,1
...
99999,1,4000,40000000,1000,800000000,1000000000000.0,2,3000,2000,2000000,400,1,ICMP,2,2000000,20000000,100,100.0,200.0,1
100000,6,4000,40000000,1000,800000000,1000000000000.0,2,3000,2000,2000000,400,0,UDP,3,2000000,20000000,100,100.0,200.0,0
