dt,switch,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
2488,1,0,0,0,0,0,2,4,0,0,0,0,1,UDP,2,856,2668,0,0,0,0
6492,3,704,69776,123,246000000,123000000000,3,1931,29,2842,0,0,TCP,1,4266,3339,0,0,0,0
11515,4,34597,14782222,257,428000000,257000000000,5,2385,8012,663228,267,1,ICMP,2,105767,6030042,0,0,2,1
29832,5,91478,85599258,435,728000000,436000000000,7,4357,10255,9853152,341,1,UDP,3,135559596,135758389,148,386,3421,1
42005,7,260006,147128002,1881,999000000,1880000000000,12,8803,18898,14953872,629,1,TCP,5,1269981973,990596183,20580,16577,20580,1
33003,7,584,57232,598,455000000,598000000000,3,2364,29,2842,0,1,ICMP,2,63796,135520238,0,0,0,0
28248,2,10,980,10,921000000,10921000000,7,2796,0,0,0,1,ICMP,2,6725,2544,0,0,0,1
4907,4,57328,63061488,128,888000000,129000000000,6,2373,13495,14745390,449,1,TCP,1,1413570,2634770,145,270,415,0
10116,4,127073,135459818,280,610000000,281000000000,4,1931,13528,14420848,450,0,UDP,2,3669,1492,0,0,0,1
27798,7,420,41160,431,202000000,431000000000,4,2790,29,2842,0,1,ICMP,4,105763,135565175,0,0,0,1
24494,6,738,39852,0,145000000,145000000,5,4167,0,0,0,1,TCP,3,214444,58682,56,14,70,0
9996,5,134952,143858832,312,891000000,313000000000,3,1931,7464,7956624,248,0,UDP,2,3759,1402,0,0,0,0
11365,4,60224,62753408,190,744000000,191000000000,7,1790,9404,9798968,313,0,UDP,4,3623,3413,0,0,0,1
10146,5,113565,118334730,363,454000000,363000000000,2,1931,9258,9646836,308,0,UDP,2,3444,1242,0,0,0,0
30681,6,92613,96502746,331,720000000,332000000000,7,4920,8575,8935150,285,1,ICMP,1,105752,101398,0,0,0,0
16084,1,33,3204,0,82000000,82000000,2,3537,0,0,0,1,TCP,4,1567,3636,0,0,0,1
11573,3,2723,271744,8,844000000,845000000,2,4167,7,742,0,1,UDP,4,4414,1402,0,0,0,1
12607,1,25,2520,0,92000000,92000000,2,3537,0,0,0,1,TCP,2,1355,3636,0,0,0,1
18758,7,1063,105024,8,829000000,830000000,3,2790,4,392,0,1,UDP,2,60300,135560,0,0,0,0
14422,6,23,2288,0,837000000,837000000,2,4167,0,0,0,1,TCP,3,1402,3636,0,0,0,1
32341,2,48,4864,0,918000000,918000000,2,3537,0,0,0,1,UDP,1,1355,3636,0,0,0,1
22262,5,1410,140080,8,828000000,829000000,2,4167,7,742,0,1,TCP,3,1402,3636,0,0,0,0
26982,4,18,1728,0,836000000,836000000,2,3537,0,0,0,1,UDP,2,1355,3636,0,0,0,1
20884,3,58,5760,0,831000000,831000000,2,4167,0,0,0,1,TCP,4,1402,3636,0,0,0,1
19093,2,37,3744,0,835000000,835000000,2,3537,0,0,0,1,UDP,3,1355,3636,0,0,0,0
38482,7,19,1920,0,839000000,839000000,2,4167,0,0,0,1,TCP,2,1402,3636,0,0,0,1
35125,6,34,3360,0,843000000,843000000,2,3537,0,0,0,1,UDP,4,1355,3636,0,0,0,0
42005,7,260006,147128002,1881,999000000,1880000000000,12,8803,18898,14953872,629,1,TCP,5,1269981973,990596183,20580,16577,20580,0
...
...
...
33003,7,584,57232,598,455000000,598000000000,3,2364,29,2842,0,1,ICMP,2,63796,135520238,0,0,0,1
28248,2,10,980,10,921000000,10921000000,7,2796,0,0,0,1,ICMP,2,6725,2544,0,0,0,0
4907,4,57328,63061488,128,888000000,129000000000,6,2373,13495,14745390,449,1,TCP,1,1413570,2634770,145,270,415,1
10116,4,127073,135459818,280,610000000,281000000000,4,1931,13528,14420848,450,0,UDP,2,3669,1492,0,0,0,0
27798,7,420,41160,431,202000000,431000000000,4,2790,29,2842,0,1,ICMP,4,105763,135565175,0,0,0,0
24494,6,738,39852,0,145000000,145000000,5,4167,0,0,0,1,TCP,3,214444,58682,56,14,70,1
9996,5,134952,143858832,312,891000000,313000000000,3,1931,7464,7956624,248,0,UDP,2,3759,1402,0,0,0,1
11365,4,60224,62753408,190,744000000,191000000000,7,1790,9404,9798968,313,0,UDP,4,3623,3413,0,0,0,0
10146,5,113565,118334730,363,454000000,363000000000,2,1931,9258,9646836,308,0,UDP,2,3444,1242,0,0,0,1
30681,6,92613,96502746,331,720000000,332000000000,7,4920,8575,8935150,285,1,ICMP,1,105752,101398,0,0,0,1
