dt,switch,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
2488,1,0,0,0,0,0,2,4,0,0,0,0,ICMP,1,856,2668,0,0,0,0
6918,3,769,75754,121,238000000,121000000000,3,1931,29,2842,0,0,UDP,1,3413,4425,0,0,0,0
11635,4,39341,9551360,250,423000000,251000000000,5,2790,8324,651552,277,1,TCP,2,9897209,231511,0,0,2,1
29922,5,92938,82781700,417,721000000,417000000000,7,4920,12659,9838564,421,1,ICMP,3,135892103,135577081,503,175,3838,1
42935,7,260006,147128002,1881,999000000,1880000000000,12,13797,19190,14953872,639,1,TCP,5,990596183,1269981973,16577,20580,20580,0
5862,3,616,60368,631,848000000,632000000000.0,7,1264,28,2744,0,0,ICMP,1,271011228,271112274,2,2.0,4.0,1
6372,4,362,35476,371,581000000,372000000000.0,8,3421,29,2842,0,0,ICMP,5,85351271,320950045,2458.0,4906,7364.0,0
9906,4,32574,34723884,70,592000000,70592000000.0,6,1931,13385,14268410,446,0,UDP,1,1332,3582,0,0.0,0.0,0
41975,6,47801,54410762,111,341000000,111000000000.0,3,8090,13413,14787258,447,1,TCP,4,13979816,15087522,0,0.0,0.0,1
5592,3,75651,78828342,261,708000000,262000000000.0,11,1264,8632,8994544,287,1,ICMP,3,79089025,79089515,2393,2393.0,4786.0,0
11589,5,79013,4266702,259,522000000,260000000000.0,3,6696,8287,447498,276,1,TCP,3,312277759,24725618,119.0,128,247.0,0
4397,4,145516,7857864,240,756000000,241000000000.0,3,1143,17510,945540,583,1,TCP,3,302015887,16997149,256.0,137,393.0,1
7537,4,670,44376,2,133000000,2133000000.0,5,12130,0,0,0,1,TCP,1,33117546,465480366,0,0.0,0.0,0
3309,7,33557,34966394,107,402000000,107000000000.0,3,7916,9380,9773960,312,0,UDP,2,5228,535189464,0.0,10276,10276.0,1
39278,6,1400,121620,70,269000000,70269000000.0,4,1454,12,1360,1,1,TCP,4,1420,3590,0,0.0,0.0,0
17072,4,4915,531464,64,958000000,64000000000.0,3,4513,30,2790,1,1,UDP,2,2418,2970,0,0.0,0.0,1
11443,4,12,1424,2,21000000,220000000.0,2,29,0,0,0,1,ICMP,5,4,4,0,0.0,0.0,0
18408,3,35,3840,2,37000000,237000000.0,3,12,1,20,0,0,TCP,3,20,20,0,0.0,0.0,1
22382,4,18,2184,2,37000000,237000000.0,2,12,1,20,0,0,UDP,1,20,20,0,0.0,0.0,0
27084,5,36,4032,2,37000000,237000000.0,2,12,1,20,0,0,TCP,2,20,20,0,0.0,0.0,1
8982,3,27,3024,2,37000000,237000000.0,2,12,1,20,0,0,UDP,3,20,20,0,0.0,0.0,0
36244,7,29,3264,2,37000000,237000000.0,2,12,1,20,0,0,ICMP,1,20,20,0,0.0,0.0,1
25646,6,39,4320,2,37000000,237000000.0,2,12,1,20,0,0,TCP,4,20,20,0,0.0,0.0,0
14124,4,15,1680,2,37000000,237000000.0,2,12,1,20,0,0,UDP,5,20,20,0,0.0,0.0,1
21576,5,34,3744,2,37000000,237000000.0,2,12,1,20,0,0,ICMP,2,20,20,0,0.0,0.0,0
2796,2,9,1008,2,37000000,237000000.0,2,12,1,20,0,0,TCP,1,20,20,0,0.0,0.0,1
20402,5,33,3648,2,37000000,237000000.0,2,12,1,20,0,0,UDP,4,20,20,0,0.0,0.0,0
17882,4,14,1536,2,37000000,237000000.0,2,12,1,20,0,0,ICMP,3,20,20,0,0.0,0.0,1
33381,7,28,3168,2,37000000,237000000.0,2,12,1,20,0,0,TCP,5,20,20,0,0.0,0.0,0
29605,6,38,4256,2,37000000,237000000.0,2,12,1,20,0,0,UDP,2,20,20,0,0.0,0.0,1
38983,7,30,3360,2,37000000,237000000.0,2,12,1,20,0,0,ICMP,4,20,20,0,0.0,0.0,0
15245,4,13,1472,2,37000000,237000000.0,2,12,1,20,0,0,TCP,3,20,20,0,0.0,0.0,1
25467,6,37,4192,2,37000000,237000000.0,2,12,1,20,0,0,UDP,1,20,20,0,0.0,0.0,0
19274,5,32,3552,2,37000000,237000000.0,2,12,1,20,0,0,ICMP,5,20,20,0,0.0,0.0,1
20290,5,31,3456,2,37000000,237000000.0,2,12,1,20,0,0,TCP,2,20,20,0,0.0,0.0,0
11884,4,11,1248,2,37000000,237000000.0,2,12,1,20,0,0,UDP,3,20,20,0,0.0,0.0,1
37323,7,27,3024,2,37000000,237000000.0,2,12,1,20,0,0,TCP,4,20,20,0,0.0,0.0,0
22845,5,35,3840,2,37000000,237000000.0,2,12,1,20,0,0,UDP,1,20,20,0,0.0,0.0,1
15504,4,12,1344,2,37000000,237000000.0,2,12,1,20,0,0,ICMP,2,20,20,0,0.0,0.0,0
33863,7,26,2928,2,37000000,237000000.0,2,12,1,20,0,0,TCP,3,20,20,0,0.0,0.0,1
25003,6,36,4032,2,37000000,237000000.0,2,12,1,20,0,0,UDP,4,20,20,0,0.0,0.0,0
36135,7,25,2832,2,37000000,237000000.0,2,12,1,20,0,0,ICMP,1,20,20,0,0.0,0.0,1
27889,6,34,3744,2,37000000,237000000.0,2,12,1,20,0,0,TCP,5,20,20,0,0.0,0.0,0
20588,5,30,3360,2,37000000,237000000.0,2,12,1,20,0,0,UDP,2,20,20,0,0.0,0.0,1
39074,7,29,3264,2,37000000,237000000.0,2,12,1,20,0,
