dt,switch,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
2488,1,0,0,0,0,0,2,4,0,0,0,0,TCP,3,4468,1382,0,0.0,0.0,0
6492,3,704,69776,123,246000000,123000000000,3,1931,29,2842,0,1,UDP,4,13992972,161099060,0,0.0,0.0,1
11515,4,34597,14782222,257,428000000,257000000000,5,2385,8012,663228,267,0,TCP,2,95483547,1746,2544,0.0,2544.0,1
29832,5,91478,85599258,435,728000000,436000000000,7,4357,10255,9853152,341,1,ICMP,1,4350,143970278,0,0.0,0.0,0
42005,7,260006,147128002,1881,999000000,1880000000000,12,8803,18898,14953872,629,1,UDP,3,203392,135662944,2,2.0,4.0,1
34053,2,857,83986,878,369000000,878000000000.0,3,3034,30,2940,1,1,ICMP,3,292887,135752425,0,0.0,0.0,0
11965,2,31826,33926516,70,657000000,70657000000.0,2,2242,13525,14417650,450,0,UDP,1,4350,143970278,0,0.0,0.0,0
27047,1,254,24892,261,176000000,261000000000.0,4,948,29,2842,0,1,ICMP,2,95483547,1746,2544,0.0,2544.0,0
33333,2,907,88886,928,537000000,929000000000.0,11,3024,30,2940,1,1,ICMP,3,203392,135662944,2,2.0,4.0,0
31011,2,90,8820,92,917000000,92917000000.0,5,4942,29,2842,0,1,ICMP,3,106729,135566141,0,0.0,0.0,0
6342,5,72676,75728392,240,34000000,240000000000.0,11,3421,9057,9437394,301,1,ICMP,3,105941,102068,0,0.0,0.0,1
11575,5,125347,130611574,400,810000000,401000000000.0,2,1943,9359,9752078,311,0,UDP,3,3483,3735,0,0.0,0.0,1
11379,6,16007,864378,48,619000000,48619000000.0,5,6696,9365,505710,312,1,TCP,4,13992972,161099060,0,0.0,0.0,1
3339,6,42914,44716388,137,293000000,137000000000.0,4,7916,9376,9769792,312,0,UDP,2,4468,1382,0,0.0,0.0,1
3369,7,134933,143838578,317,92000000,317000000000.0,3,7916,5655,6028230,188,0,UDP,1,4378,1382,0,0.0,0.0,1
...
99998,3,619,60653,636,973000000,636000000000,9,7128,3,2940,1,1,TCP,4,13992972,161099060,0,0.0,0.0,0
99999,2,913,89749,944,569000000,944000000000,6,7128,30,2940,1,1,ICMP,3,292887,135752425,0,0.0,0.0,1
100000,2,357,34637,367,854000000,367000000000,3,7128,29,2842,0,1,UDP,2,95483547,1746,2544,0.0,2544.0,0
