dt,switch,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
2488,1,0,0,0,0,0,2,4,0,0,0,0,ICMP,2,135569861,406587837,0,0.0,0.0,0
6918,3,769,75754,121,238000000,121000000000,3,1931,29,2842,0,0,UDP,2,3059,3143,0,0.0,0.0,1
11635,4,39341,9551360,250,423000000,251000000000,5,2790,8324,651552,277,1,TCP,2,231511,9897209,0,0.0,2.0,1
29922,5,92938,82781700,417,721000000,417000000000,7,4920,12659,9838564,421,1,TCP,3,135577081,135892103,175,503,3838,0
42935,7,260006,147128002,1881,999000000,1880000000000,12,13797,19190,14953872,639,1,TCP,5,1269981973,990596183,20580,16577,20580,1
7032,3,999,97902,1031,640000000,1030000000000.0,3,3443,22,2156,0,0,ICMP,2,135569861,406587837,0,0.0,0.0,0
11155,3,13877,14792882,30,840000000,30840000000.0,2,558,13593,14490138,453,0,UDP,2,3059,3143,0,0.0,0.0,1
28488,3,947,92806,971,146000000,971000000000.0,9,2800,29,2842,0,1,ICMP,2,106111,135561818,0,0.0,0.0,0
40983,1,23600,1557680,83,204000000,83204000000.0,3,23,9522,628452,317,1,TCP,2,3995,1102,0,0.0,0.0,1
25001,2,258949,13983246,475,533000000,476000000000.0,3,10817,13500,729000,450,1,TCP,3,6187001,146939986,0,0.0,0.0,0
3459,6,79021,82339882,257,303000000,257000000000.0,2,7916,8825,9195650,294,0,UDP,3,566379594,5844,2858,0.0,2858.0,1
10749,3,87015,4698810,140,435000000,140000000000.0,7,4357,18329,989766,610,1,TCP,3,127772870,9461987,4452,458.0,4910.0,0
29592,4,130575,135516350,590,108000000,590000000000.0,9,1065,29,2842,0,1,ICMP,2,271037900,135591362,1,1.0,2.0,1
29502,2,130487,135507726,500,101000000,500000000000.0,5,1057,6948,7212440,231,1,ICMP,3,270961194,54656,1908,0.0,1908.0,0
11545,5,115988,120859496,370,806000000,371000000000.0,2,1943,9336,9728112,311,0,UDP,4,3735,3483,0,0.0,0.0,1
...
99984,3,1653,153903,19,72000000,19000000000,3,176,45,38340,0,0,TCP,2,81317,107988,0,0.0,0.0,0
100067,5,3115,307670,32,80000000,32000000000,2,619,5,4170,0,1,UDP,2,1397,1483,0,0.0,0.0,1
100118,4,1708,165960,25,62000000,25000000000,3,214,45,38340,0,1,TCP,2,81317,107988,0,0.0,0.0,1
100128,3,2085,202645,27,70000000,27000000000,2,326,5,4170,0,0,UDP,2,1397,1483,0,0.0,0.0,0
100135,2,2085,202645,27,70000000,27000000000,2,326,5,4170,0,0,UDP,2,1397,1483,0,0.0,0.0,1
100139,6,1037,100946,14,50000000,14000000000,3,129,45,38340,0,1,TCP,2,81317,107988,0,0.0,0.0,0
100149,1,2085,202645,27,70000000,27000000000,2,326,5,4170,0,0,UDP,2,1397,1483,0,0.0,0.0,1
100156,7,2085,202645,27,70000000,27000000000,2,326,5,4170,0,1,UDP,2,1397,1483,0,0.0,0.0,0
100166,3,2085,202645,27,70000000,27000000000,2,326,5,4170,0,1,UDP,2,1397,1483,0,0.0,0.0,1
