dt,switch,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
2488,1,0,0,0,0,0,2,4,0,0,0,0,ICMP,1,2668,856,0,0,0,0
6918,3,769,75754,121,238000000,121000000000,3,1931,29,2842,0,0,TCP,2,4425,3413,0,0,0,1
11635,4,39341,9551360,250,423000000,251000000000,5,2790,8324,651552,277,1,UDP,3,231511,9897209,0,0,2,0
29922,5,92938,82781700,417,721000000,417000000000,7,4920,12659,9838564,421,1,ICMP,2,135577081,135892103,175,503,3838,1
42935,7,260006,147128002,1881,999000000,1880000000000,12,13797,19190,14953872,639,1,TCP,4,1269981973,990596183,20580,16577,20580,0
31011,2,90,8820,92,695000000,92695000000.0,5,4942,29,2842,0,1,ICMP,3,106729,135566141,0,0.0,0.0,0
25241,5,64072,70473888,144,60000000,144000000000.0,8,12862,13388,14741400,446,1,TCP,3,169283736,91921732,171,3923.0,4094.0,1
7062,5,382,37436,391,453000000,391000000000.0,5,3443,30,2940,1,0,ICMP,2,5498,1542,0,0.0,0.0,0
2638,2,43745,46632170,97,163000000,97163000000.0,5,2375,13529,14421914,450,0,UDP,2,86743136,3530,6527,0.0,6527.0,1
4097,7,18163,19995302,41,74000000,41074000000.0,3,36,13436,14753784,447,1,TCP,1,888824,20164426,172,3923.0,4095.0,0
11845,3,129976,135434992,470,570000000,471000000000.0,2,1943,6701,6982442,223,0,UDP,4,4094,143928808,0,0.0,0.0,1
28458,3,131820,135638360,1671,408000000,1670000000000.0,11,2800,29,2842,0,1,ICMP,1,22467,18224,0,0.0,0.0,0
30312,4,131467,135603766,1310,169000000,1310000000000.0,9,2053,29,2842,0,1,ICMP,3,270705429,271099137,0,0.0,0.0,1
3549,6,103744,108101248,347,415000000,347000000000.0,2,7916,8196,8540232,273,0,UDP,2,632491671,2768,4622,0.0,4622.0,0
12265,4,134988,143897208,320,750000000,321000000000.0,2,2242,4088,4357808,136,0,UDP,4,4103,3767,0,0.0,0.0,1
...
99982,4,1437,138854,20,60000000,2024000000.0,2,12,8,717,0,0,ICMP,3,817,2048,0,0.0,0.0,1
100000,5,35,3280,2,30000000,2024000000.0,2,12,2,140,0,0,TCP,2,128,1552,0,0.0,0.0,0
