dt,switch,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
31092,4,624,61152,639,871000000,640000000000.0,5,2063,30,2940,1,1,ICMP,1,542672130,542261114,1,1.0,2.0,0
3429,1,124681,132909946,277,149000000,277000000000.0,2,7916,13311,14189526,443,0,UDP,3,638026834,5466,2790,0.0,2790.0,0
25050,7,644,63112,663,231000000,663000000000.0,3,2997,29,2842,0,1,ICMP,3,135530252,135182336,0,0.0,0.0,0
11245,4,54279,57861414,120,777000000,121000000000.0,5,1298,13586,14482676,452,0,UDP,2,173499126,1634,13046,0.0,13046.0,0
41283,5,68181,3954498,227,220000000,227000000000.0,5,8050,9001,522058,300,1,TCP,1,4975,1242,0,0.0,0.0,0
3609,5,119464,124481488,407,308000000,407000000000.0,2,7916,7070,7366940,235,0,UDP,2,268507631,4859,1962,0.0,1962.0,1
3369,6,134779,143674414,315,949000000,316000000000.0,4,7916,5655,6028230,188,0,UDP,2,4468,1382,0,0.0,0.0,1
11305,5,41394,43132548,130,787000000,131000000000.0,3,1306,9432,9828144,314,0,UDP,4,3404,3236,0,0.0,0.0,1
2919,2,122650,127801300,435,919000000,436000000000.0,3,4440,8314,8663188,277,0,UDP,3,270718431,4491,2346,0.0,2346.0,1
3369,6,52139,54328838,167,295000000,167000000000.0,4,7916,9225,9612450,307,0,UDP,2,4468,1382,0,0.0,0.0,1
2488,1,0,0,0,0,0,2,4,0,0,0,0,1,2668,856,0,0,0,0,0
6492,3,704,69776,123,246000000,123000000000,3,1931,29,2842,0,0,1,4266,3339,0,0,0,0,1
11515,4,34597,14782222,257,428000000,257000000000,5,2385,8012,663228,267,1,2,105767,6030042,0,0,2,1,0
29832,5,91478,85599258,435,728000000,436000000000,7,4357,10255,9853152,341,1,3,135559596,135758389,148,386,3421,0,1
42005,7,260006,147128002,1881,999000000,1880000000000,12,8803,18898,14953872,629,1,5,1269981973,990596183,20580,16577,20580,1,0
17210,3,49365,43129572,332,472963002,333025145387,5,3251,6234,5495646,207,0,2,89575803,89594012,940,940,1881,1,1
11904,1,50627,50240352,296,276419823,296839692518,2,2211,5727,6029590,190,0,1,148920594,130037168,2339,1951,2983,0,0
3429,1,124681,132909946,277,149000000,277000000000.0,2,7916,13311,14189526,443,0,UDP,3,638026834,5466,2790,0.0,2790.0,1
25050,7,644,63112,663,231000000,663000000000.0,3,2997,29,2842,0,1,ICMP,3,135530252,135182336,0,0.0,0.0,0
11245,4,54279,57861414,120,777000000,121000000000.0,5,1298,13586,14482676,452,0,UDP,2,173499126,1634,13046,0.0,13046.0,1
41283,5,68181,3954498,227,220000000,227000000000.0,5,8050,9001,522058,300,1,TCP,1,4975,1242,0,0.0,0.0,0
3609,5,119464,124481488,407,308000000,407000000000.0,2,7916,7070,7366940,235,0,UDP,2,268507631,4859,1962,0.0,1962.0,1
3369,6,134779,143674414,315,949000000,316000000000.0,4,7916,5655,6028230,188,0,UDP,2,4468,1382,0,0.0,0.0,1
11305,5,41394,43132548,130,787000000,131000000000.0,3,1306,9432,9828144,314,0,UDP,4,3404,3236,0,0.0,0.0,1
2919,2,122650,127801300,435,919000000,436000000000.0,3,4440,8314,8663188,277,0,UDP,3,270718431,4491,2346,0.0,2346.0,1
3369,6,52139,54328838,167,295000000,167000000000.0,4,7916,9225,9612450,307,0,UDP,2,4468,1382,0,0.0,0.0,1
19092,2,937,90736,895,743000000,896000000000.0,3,2063,30,2940,1,1,ICMP,1,856272130,852261114,1,1.0,2.0,0
9129,3,124681,132909946,277,149000000,277000000000.0,2,7916,13311,14189526,443,0,UDP,3,638026834,5466,2790,0.0,2790.0,1
15050,6,644,63112,663,231000000,663000000000.0,3,2997,29,2842,0,1,ICMP,3,135530252,135182336,0,0.0,0.0,0
21245,5,54279,57861414,120,777000000,121000000000.0,5,1298,13586,14482676,452,0,UDP,2,173499126,1634,13046,0.0,13046.0,1
51283,6,68181,3954498,227,220000000,227000000000.0,5,8050,9001,522058,300,1,TCP,1,4975,1242,0,0.0,0.0,0
56609,6,119464,124481488,407,308000000,407000000000.0,2,7916,7070,7366940,235,0,UDP,2,268507631,4859,1962,0.0,1962.0,1
33669,7,134779,143674414,315,949000000,316000000000.0,4,7916,5655,6028230,188,0,UDP,2,4468,1382,0,0.0,0.0,1
11305,5,41394,43132548,130,787000000,131000000000.0,3,1306,9432,9828144,314,0,UDP,4,3404,3236,0,0.0,0.0,1
2919,2,122650,127801300,435,919000000,436000000000.0,3,4440,8314,8663188,277,0,UDP,3,270718431,4491,2346,0.0,2346.0,1
3369,6,52139,54328838,167,295000000,167000000000.0,4,7916,9225,9612450,307,0,UDP,2,4468,1382,0,0.0,0.0,1
1488,1,0,0,0,0,0,2,4,0,0,0,0,1,2668,856,0,0,0,0,1
6492,3,704,69776,123,246000000,123000000000,3,1931,29,2842,0,0,1,4266,3339,0,0,0,1,0
11515,4,34597,14782222,257,428000000,257000000000,5,2385,8012,663228,267,1,2,105767,6030042,0,0,2,0,1
29832,5,91478,85599258,435,728000000,436000000000,7,4357,10255,9853152,341,1,3,135559596,135758389,148,386,3421,1,
