dt,switch,src,dst,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
2488,1,10.0.0.1,10.0.0.2,0,0,0,0,0,2,4,0,0,0,0,1,UDP,1,0,0,0,0,0,0
6492,3,10.0.0.2,10.0.0.3,704,69776,123,246000000,123000000000,3,1931,29,2842,0,0,ICMP,2,4266,3339,0,0,0,1
11515,4,10.0.0.3,10.0.0.4,34597,14782222,257,428000000,257000000000,5,2385,8012,663228,267,1,TCP,3,105767,6030042,0,0,2,0
29832,5,10.0.0.4,10.0.0.5,91478,85599258,435,728000000,436000000000,7,4357,10255,9853152,341,1,UDP,4,135559596,135758389,148,386,3421,1
42005,7,10.0.0.5,10.0.0.6,260006,147128002,1881,999000000,1880000000000,12,8803,18898,14953872,629,1,ICMP,3,1269981973,990596183,20580,16577,20580,0
30522,6,10.0.0.7,10.0.0.11,917,89866,940,14000000,940000000000.0,3,2063,29,2842,0,1,ICMP,3,198541,271118205,0,0.0,0.0,0
4149,3,10.0.0.8,10.0.0.5,134585,143467610,325,362000000,325000000000.0,2,8803,1234,1315444,41,0,UDP,1,699267307,3776,0,0.0,0.0,1
32523,2,10.0.0.11,10.0.0.3,115,11270,118,470000000,118000000000.0,9,2332,29,2842,0,1,ICMP,2,4324,1172,0,0.0,0.0,0
3849,4,10.0.0.7,10.0.0.5,34809,37106394,76,672000000,76672000000.0,3,8803,13581,14477346,452,0,UDP,2,5375,287831816,0,0.0,0.0,0
5592,4,10.0.0.5,10.0.0.8,304,29792,311,828000000,312000000000.0,9,1264,30,2940,1,0,ICMP,2,45077,79021384,0,2392.0,2392.0,1
24840,4,10.0.0.4,10.0.0.8,83403,86905926,298,115000000,298000000000.0,5,2997,8631,8993502,287,1,ICMP,1,5247,1402,0,0.0,0.0,0
9816,5,10.0.0.18,10.0.0.7,10426,10863892,33,428000000,33428000000.0,3,1109,9457,9854194,315,0,UDP,4,3339,75055080,0,6456.0,6456.0,0
9966,5,10.0.0.18,10.0.0.7,57505,59920210,183,440000000,183000000000.0,3,1931,9456,9853152,315,0,UDP,2,3689,1402,0,0.0,0.0,0
2649,3,10.0.0.10,10.0.0.3,49722,51810324,166,490000000,166000000000.0,3,2385,7886,8217212,262,0,UDP,3,3581,3413,0,0.0,0.0,1
31003,7,10.0.0.6,10.0.0.4,70826,3824604,240,227000000,240000000000.0,2,3982,7819,422226,260,1,TCP,3,149541905,6449041,113,0.0,113.0,0
54321,7,10.0.0.7,10.0.0.2,13586,13922014,494,871000000,494871000000.0,2,4382,13582,13919072,307,1,UDP,2,56789,45678,0,0.0,0.0,1
11111,5,10.0.0.4,10.0.0.7,19087,20451908,876,543000000,876543000000.0,3,2211,9456,9853152,315,0,TCP,3,90876,45678,0,0.0,0.0,0
21912,2,10.0.0.2,10.0.0.5,90,9000,77,973000000,770970000000.0,2,1264,30,2940,1,0,ICMP,1,45678,12345,0,0.0,0.0,1
33232,1,10.0.0.3,10.0.0.6,200,20000,18,280000000,180280000000.0,2,4,0,0,0,0,UDP,2,12345,67890,0,0.0,0.0,0
45345,6,10.0.0.5,10.0.0.4,3000,30000,300,250000000,3000025000000.0,2,2997,8631,8993502,287,1,TCP,3,67890,12345,0,0.0,0.0,1
55656,4,10.0.0.6,10.0.0.1,400,40000,400,350000000,4000035000000.0,2,1109,9457,9854194,315,0,ICMP,2,12345,67890,0,0.0,0.0,0
66777,3,10.0.0.1,10.0.0.2,500,50000,500,450000000,5000045000000.0,2,1931,9456,9853152,315,0,UDP,1,67890,12345,0,0.0,0.0,1
77888,2,10.0.0.4,10.0.0.5,600,60000,600,550000000,6000055000000.0,2,2385,7886,8217212,262,0,TCP,3,12345,67890,0,0.0,0.0,0
88999,1,10.0.0.2,10.0.0.3,700,70000,700,650000000,7000065000000.0,2,2997,8631,8993502,287,1,ICMP,2,67890,12345,0,0.0,0.0,1
99001,6,10.0.0.3,10.0.0.1,800,80000,800,750000000,8000075000000.0,2,4382,13582,13919072,307,1,UDP,1,12345,67890,0,0.0,0.0,0
99002,5,10.0.0.1,10.0.0.4,900,90000,900,850000000,9000085000000.0,2,2211,9456,9853152,315,0,TCP,3,67890,12345,0,0.0,0.0,1
99003,4,10.0.0.2,10.0.0.6,1000,100000,1000,950000000,100000095000000.0,2,1264,30,2940,1,0,ICMP,2,12345,67890,0,0.0,0.0,0
99004,3,10.0.0.5,10.0.0.1,1100,110000,1100,1050000000,110000105000000.0,2,4,0,0,0,0,UDP,1,67890,12345,0,0.0,0.0,1
99005,2,10.0.0.6,10.0.0.2,1200,120000,1200,1150000000,120000115000000.0,2,1931,9456,9853152,315,0,TCP,3,12345,67890,0,0.0,0.0,0
99006,1,10.0.0.4,10.0.0.3,1300,130000,1300,1250000000,130000125000000.0,2,2385,7886,8217212,262,0,ICMP,2,67890,12345,0,0.0,0.
