dt,switch,src,dst,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
10056,4,10.0.0.1,10.0.0.7,100007,106607462,220,606000000,221000000000.0,5,1931,13308,14186328,443,0,UDP,2,3649,1242,0,0.0,0.0,0
3279,6,10.0.0.9,10.0.0.5,79755,85018830,177,242000000,177000000000.0,4,7916,13491,14381406,449,0,UDP,1,699267046,3706,0,0.0,0.0,0
30921,6,10.0.0.10,10.0.0.3,658,64484,673,97000000,673000000000.0,9,4942,29,2842,0,1,ICMP,3,406285435,135713477,2,2.0,4.0,0
5562,4,10.0.0.5,10.0.0.8,274,26852,281,820000000,282000000000.0,9,1264,28,2744,0,0,ICMP,4,70113795,70114285,2442,2442.0,4884.0,0
28128,2,10.0.0.7,10.0.0.2,596,58408,611,107000000,611000000000.0,5,2790,30,2940,1,1,ICMP,4,135776015,271234435,1,1.0,2.0,0
10869,6,10.0.0.3,10.0.0.13,79220,4594760,255,161000000,255000000000.0,3,4357,9018,523044,300,1,TCP,1,3859,1242,0,0.0,0.0,1
2889,4,10.0.0.10,10.0.0.3,114553,119364226,407,81000000,407000000000.0,2,4440,8167,8510014,272,0,UDP,1,4033,1242,0,0.0,0.0,1
11785,4,10.0.0.10,10.0.0.8,115813,120677146,410,362000000,410000000000.0,2,1943,5880,6126960,196,0,UDP,3,143928808,4094,0,0.0,0.0,1
2979,2,10.0.0.4,10.0.0.3,123625,128817250,447,485000000,447000000000.0,2,4440,7356,7664952,245,0,UDP,4,4682,276819904,0,0.0,0.0,1
2668,2,10.0.0.4,10.0.0.3,8480,8836160,27,302000000,27302000000.0,6,2385,0,0,0,0,UDP,2,3740,179148412,0,10050.0,10050.0,1
81736,3,10.0.0.2,10.0.0.1,91478,85599258,435,728000000,436000000000,7,4357,10255,9853152,341,1,TCP,2,1242,3649,0,0.0,0.0,1
92005,7,10.0.0.13,10.0.0.4,260006,147128002,1881,999000000,1880000000000,12,8803,18898,14953872,629,0,UDP,1,4094,143928808,0,0.0,0.0,0
2488,1,10.0.0.5,10.0.0.9,0,0,0,0,0,2,4,0,0,0,0,1,ICMP,3,135713477,406285435,4,2.0,6.0,1
6492,3,10.0.0.4,10.0.0.7,704,69776,123,246000000,123000000000,3,1931,29,2842,0,0,TCP,4,276819904,4682,0,0.0,0.0,0
11515,4,10.0.0.2,10.0.0.5,34597,14782222,257,428000000,257000000000,5,2385,8012,663228,267,1,UDP,1,1242,3649,0,0.0,0.0,1
29832,5,10.0.0.1,10.0.0.10,91478,85599258,435,728000000,436000000000,7,4357,10255,9853152,341,1,TCP,2,3649,1242,0,0.0,0.0,0
42005,7,10.0.0.8,10.0.0.13,260006,147128002,1881,999000000,1880000000000,12,8803,18898,14953872,629,0,UDP,3,143928808,4094,0,0.0,0.0,1
17210,3,10.0.0.3,10.0.0.1,49365,43129572,332,472963002,333025145387,5,3251,6234,5495646,207,0,UDP,4,271234435,135776015,2,1.0,3.0,0
11904,1,10.0.0.6,10.0.0.4,50627,50240352,296,276419823,296839692518,2,2211,5727,6029590,190,0,TCP,1,1242,3859,0,0.0,0.0,1
50627,1,10.0.0.7,10.0.0.3,50240352,50627,296,276419823,296839692518,2,2211,5727,6029590,190,0,UDP,2,3649,1242,0,0.0,0.0,1
14782222,4,10.0.0.10,10.0.0.2,34597,11515,257,428000000,257000000000,5,2385,8012,663228,267,1,TCP,3,135713477,406285435,4,2.0,6.0,0
85599258,5,10.0.0.13,10.0.0.5,91478,29832,435,728000000,436000000000,7,4357,10255,9853152,341,1,UDP,4,276819904,4682,0,0.0,0.0,1
147128002,7,10.0.0.2,10.0.0.9,260006,92005,1881,999000000,1880000000000,12,8803,18898,14953872,629,0,TCP,1,1242,3859,0,0.0,0.0,0
69776,3,10.0.0.8,10.0.0.10,704,6492,123,246000000,123000000000,3,1931,29,2842,0,0,UDP,2,3649,1242,0,0.0,0.0,1
8836160,2,10.0.0.9,10.0.0.4,8480,2668,27,302000000,27302000000.0,6,2385,0,0,0,0,TCP,3,135713477,406285435,4,2.0,6.0,0
4594760,6,10.0.0.7,10.0.0.6,79220,10869,255,161000000,255000000000.0,3,4357,9018,523044,300,1,UDP,4,276819904,4682,0,0.0,0.0,1
119364226,4,10.0.0.3,10.0.0.1,114553,2889,407,81000000,407000000000.0,2,4440,8167,8510014,272,0,TCP,1,1242,3859,0,0.0,0.0,0
120677146,4,10.0.0.5,10.0.0.7,115813,11785,410,362000000,410000000000.0,2,1943,5880,6126960,196,0,UDP,2,3649,1242,0,0.0,0.0,1
128817250,2,10.0.0.6,10.0.0.8,123625,2979,447,485000000,447000000000.0,2,4440,7356,7664952,245,0,TCP,3,135713477,406285435,4,2.0,6.0,1
