dt,switch,src,dst,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
2488,1,10.0.0.1,10.0.0.2,0,0,0,0,0,2,4,0,0,0,0,1,TCP,3,856,2668,0,0,0,0
6492,3,10.0.0.3,10.0.0.4,704,69776,123,246000000,123000000000,3,1931,29,2842,0,0,UDP,2,3339,4266,0,0,0,1
11515,4,10.0.0.4,10.0.0.5,34597,14782222,257,428000000,257000000000,5,2385,8012,663228,267,1,ICMP,1,6030042,105767,0,0,2,1
29832,5,10.0.0.5,10.0.0.6,91478,85599258,435,728000000,436000000000,7,4357,10255,9853152,341,1,TCP,4,135758389,135559596,386,148,3421,0
42005,7,10.0.0.7,10.0.0.8,260006,147128002,1881,999000000,1880000000000,12,8803,18898,14953872,629,1,UDP,5,990596183,1269981973,16577,20580,20580,1
29562,2,10.0.0.7,10.0.0.3,644,63112,660,158000000,660000000000.0,5,1057,29,2842,0,1,ICMP,2,4645,1312,0,0.0,0.0,0
5477,5,10.0.0.7,10.0.0.9,54544,63000096,129,124000000,129000000000.0,5,2400,12836,14798152,427,1,TCP,3,571075034,38052826,7824,291.0,8115.0,1
3159,6,10.0.0.12,10.0.0.5,48085,51258610,105,928000000,106000000000.0,3,7503,13548,14442168,451,0,UDP,3,276816490,3669590,0,977.0,977.0,0
30732,3,10.0.0.4,10.0.0.7,272,26656,279,814000000,280000000000.0,9,2063,29,2842,0,1,ICMP,4,271463711,271450375,3,3.0,6.0,1
14435,7,10.0.0.12,10.0.0.9,23013,1519026,71,247000000,71247000000.0,9,391,9535,629322,317,1,TCP,3,179158341,7628048,11962,606.0,12568.0,1
11635,1,10.0.0.1,10.0.0.8,135036,143948376,310,738000000,311000000000.0,2,1943,8641,9211306,288,0,UDP,1,3972,1312,0,0.0,0.0,0
24810,5,10.0.0.8,10.0.0.4,73370,76451540,264,733000000,265000000000.0,11,2997,8673,9037266,289,1,ICMP,1,170965531,168888260,4819,4819.0,9638.0,0
2608,2,10.0.0.10,10.0.0.3,5255,5475710,15,743000000,15743000000.0,5,2375,0,0,0,0,UDP,2,3624,1172,0,0.0,0.0,0
2919,7,10.0.0.10,10.0.0.3,122940,128103480,437,524000000,438000000000.0,2,4440,8314,8663188,277,0,UDP,4,4491,270719473,0,2346.0,2346.0,0
32583,2,10.0.0.4,10.0.0.3,9687,10093854,28,370000000,28370000000.0,11,2364,0,0,0,1,ICMP,4,26708572,27523290,2857,2857.0,5714.0,0
42006,1,10.0.0.5,10.0.0.4,7,4086,2,7000000,27000000,3,5,1,3,0,1,UDP,2,12,12,0,0,0,1
23996,7,10.0.0.6,10.0.0.7,13,1494,8,5000000,85000000,2,7,6,2,0,0,ICMP,5,20,20,0,0,0,0
11358,3,10.0.0.7,10.0.0.8,400,16000,37,32000000,37000000000,4,15,25,4,0,1,TCP,4,30,30,0,0,0,1
17201,6,10.0.0.8,10.0.0.1,1000,10000,41,92000000,4192000000,3,18,333,3,0,1,UDP,1,20,20,0,0,0,0
19118,4,10.0.0.2,10.0.0.3,3000,30000,99,70000000,9990000000,5,22,136,6,0,0,TCP,3,40,40,0,0,0,1
42007,5,10.0.0.3,10.0.0.4,20,2000,6,4000000,26000000,2,4,5,1,0,0,UDP,2,10,10,0,0,0,0
24889,2,10.0.0.4,10.0.0.5,40,4000,14,8000000,114000000,4,8,5,1,0,1,ICMP,1,20,20,0,0,0,1
...
39991,3,10.0.0.1,10.0.0.2,4000,40000,99,90000000,9990000000,5,22,182,7,0,1,TCP,4,30,30,0,0,0,0
39992,4,10.0.0.2,10.0.0.3,4000,40000,99,90000000,9990000000,5,22,182,7,0,0,UDP,3,40,40,0,0,0,1
39993,5,10.0.0.3,10.0.0.4,4000,40000,99,90000000,9990000000,5,22,182,7,0,1,ICMP,2,20,20,0,0,0,0
39994,6,10.0.0.4,10.0.0.5,4000,40000,99,90000000,9990000000,5,22,182,7,0,0,TCP,5,30,30,0,0,0,1
39995,7,10.0.0.5,10.0.0.6,4000,40000,99,90000000,9990000000,5,22,182,7,0,1,UDP,4,20,20,0,0,0,0
39996,1,10.0.0.6,10.0.0.7,4000,40000,99,90000000,9990000000,5,22,182,7,0,0,ICMP,3,20,20,0,0,0,1
39997,2,10.0.0.7,10.0.0.8,4000,40000,99,90000000,9990000000,5,22,182,7,0,1,TCP,4,30,30,0,0,0,0
39998,3,10.0.0.8,10.0.0.1,4000,40000,99,90000000,9990000000,5,22,182,7,0,0,UDP,5,20,20,0,0,0,1
39999,4,10.0.0.1,10.0.0.2,4000,40000,99,90000000,9990000000,5,22,182,7,0,1,ICMP,4,20,20,0,0,0,0
40000,5,10.0.0.2,10.0.0.3,4000,40000,99,90000000,9990000000,5,22,182,7,0,0,TCP,3,30,30,0,0,0,1
