dt,switch,src,dst,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
27648,2,10.0.0.2,10.0.0.7,127,12446,131,97000000,131000000000.0,7,2790,29,2842,0,1,ICMP,3,271024512,106050,2,2.0,4.0,0
30981,5,10.0.0.10,10.0.0.6,110,10780,112,766000000,113000000000.0,9,4942,30,2940,1,1,ICMP,3,406409027,135837111,3,3.0,6.0,0
7062,7,10.0.0.9,10.0.0.18,382,37436,391,441000000,391000000000.0,5,3443,30,2940,1,0,ICMP,2,87255,134971288,1,1.0,2.0,0
30411,2,10.0.0.10,10.0.0.3,159,15582,162,982000000,163000000000.0,6,4920,29,2842,0,1,ICMP,1,21613,17590700,0,2322.0,2322.0,0
5472,4,10.0.0.8,10.0.0.5,187,18326,191,839000000,192000000000.0,9,1264,30,2940,1,0,ICMP,2,33359,42852266,0,2453.0,2453.0,0
3459,3,10.0.0.11,10.0.0.5,63672,66346224,207,366000000,207000000000.0,4,7916,8909,9283178,296,0,UDP,3,4248,3660,0,0.0,0.0,1
10899,2,10.0.0.3,10.0.0.4,74292,4308936,241,352000000,241000000000.0,5,4357,8900,516200,296,1,TCP,1,458921149,28812932,508,273.0,781.0,1
9936,4,10.0.0.18,10.0.0.7,48041,50058722,153,420000000,153000000000.0,6,1931,9405,9800010,313,0,UDP,3,171824953,3572,6452,0.0,6452.0,1
10356,3,10.0.0.10,10.0.0.7,129996,135455832,473,399000000,473000000000.0,2,1931,3792,3951264,126,0,UDP,2,3590,3716,0,0.0,0.0,1
32553,7,10.0.0.3,10.0.0.10,14988,15617496,41,406000000,41406000000.0,5,2332,10131,10556502,337,1,ICMP,1,15977184,1298,2816,0.0,2816.0,1
14234,2,10.0.0.2,10.0.0.7,127,12446,131,97000000,131000000000.0,7,2790,29,2842,0,1,ICMP,3,271024512,106050,2,2.0,4.0,1
12981,5,10.0.0.10,10.0.0.6,110,10780,112,766000000,113000000000.0,9,4942,30,2940,1,1,ICMP,3,406409027,135837111,3,3.0,6.0,1
7662,7,10.0.0.9,10.0.0.18,382,37436,391,441000000,391000000000.0,5,3443,30,2940,1,0,ICMP,2,87255,134971288,1,1.0,2.0,1
40411,2,10.0.0.10,10.0.0.3,159,15582,162,982000000,163000000000.0,6,4920,29,2842,0,1,ICMP,1,21613,17590700,0,2322.0,2322.0,1
5472,4,10.0.0.8,10.0.0.5,187,18326,191,839000000,192000000000.0,9,1264,30,2940,1,0,ICMP,2,33359,42852266,0,2453.0,2453.0,1
3459,3,10.0.0.11,10.0.0.5,63672,66346224,207,366000000,207000000000.0,4,7916,8909,9283178,296,0,UDP,3,4248,3660,0,0.0,0.0,0
10899,2,10.0.0.3,10.0.0.4,74292,4308936,241,352000000,241000000000.0,5,4357,8900,516200,296,1,TCP,1,458921149,28812932,508,273.0,781.0,0
9936,4,10.0.0.18,10.0.0.7,48041,50058722,153,420000000,153000000000.0,6,1931,9405,9800010,313,0,UDP,3,171824953,3572,6452,0.0,6452.0,0
10356,3,10.0.0.10,10.0.0.7,129996,135455832,473,399000000,473000000000.0,2,1931,3792,3951264,126,0,UDP,2,3590,3716,0,0.0,0.0,0
32553,7,10.0.0.3,10.0.0.10,14988,15617496,41,406000000,41406000000.0,5,2332,10131,10556502,337,1,ICMP,1,15977184,1298,2816,0.0,2816.0,0
81234,2,10.0.0.2,10.0.0.7,127,12446,131,97000000,131000000000.0,7,2790,29,2842,0,1,ICMP,3,271024512,106050,2,2.0,4.0,1
30981,5,10.0.0.10,10.0.0.6,110,10780,112,766000000,113000000000.0,9,4942,30,2940,1,1,ICMP,3,406409027,135837111,3,3.0,6.0,1
17062,7,10.0.0.9,10.0.0.18,382,37436,391,441000000,391000000000.0,5,3443,30,2940,1,0,ICMP,2,87255,134971288,1,1.0,2.0,1
40411,2,10.0.0.10,10.0.0.3,159,15582,162,982000000,163000000000.0,6,4920,29,2842,0,1,ICMP,1,21613,17590700,0,2322.0,2322.0,1
15472,4,10.0.0.8,10.0.0.5,187,18326,191,839000000,192000000000.0,9,1264,30,2940,1,0,ICMP,2,33359,42852266,0,2453.0,2453.0,1
13459,3,10.0.0.11,10.0.0.5,63672,66346224,207,366000000,207000000000.0,4,7916,8909,9283178,296,0,UDP,3,4248,3660,0,0.0,0.0,0
10899,2,10.0.0.3,10.0.0.4,74292,4308936,241,352000000,241000000000.0,5,4357,8900,516200,296,1,TCP,1,458921149,28812932,508,273.0,781.0,0
19936,4,10.0.0.18,10.0.0.7,48041,50058722,153,420000000,153000000000.0,6,1931,9405,9800010,313,0,UDP,3,171824953,3572,6452,0.0,6452.0,0
110356,3,10.0.0.10,10.0.0.7,129996,135455832,473,399000000,473000000000.0,2,1931,3792,3951264,126,0,UDP,2,3590,3716,0,0.0,0.0,0
