dt,switch,src,dst,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
7332,5,10.0.0.18,10.0.0.9,645,63210,661,495000000,661000000000.0,5,3443,29,2842,0,0,ICMP,1,271364076,270595452,1,1.0,2.0,0
11395,3,10.0.0.1,10.0.0.8,31666,33755956,70,288000000,70288000000.0,6,1943,13463,14351558,448,0,UDP,1,3815,1492,0,0.0,0.0,0
6552,5,10.0.0.9,10.0.0.12,636,62328,651,710000000,652000000000.0,9,3421,29,2842,0,0,ICMP,4,135491541,406600633,822,822.0,1644.0,0
10719,1,10.0.0.3,10.0.0.2,54287,3582942,164,332000000,164000000000.0,5,4357,10047,663102,334,1,TCP,2,3590983,80683758,176,3924.0,4100.0,0
28428,3,10.0.0.7,10.0.0.2,889,87122,911,143000000,911000000000.0,11,2800,29,2842,0,1,ICMP,2,104893,135560600,0,0.0,0.0,0
24630,5,10.0.0.10,10.0.0.8,37959,39553278,142,635000000,143000000000.0,11,2997,8284,8631928,276,1,ICMP,2,24097217,25822685,2274,2274.0,4548.0,1
3279,4,10.0.0.3,10.0.0.5,24080,25091360,76,825000000,76825000000.0,4,7916,9210,9596820,307,0,UDP,3,483692934,5606,3838,0.0,3838.0,1
3429,6,10.0.0.9,10.0.0.5,134993,143902538,327,257000000,327000000000.0,3,7916,1118,1191788,37,0,UDP,3,4248,3660,0,0.0,0.0,1
14885,3,10.0.0.12,10.0.0.1,120982,7016956,406,908000000,407000000000.0,3,7385,8097,469626,269,1,TCP,1,4352,1472,0,0.0,0.0,1
10116,2,10.0.0.10,10.0.0.7,72913,75975346,233,395000000,233000000000.0,3,1931,9314,9705188,310,0,UDP,4,3609,3413,0,0.0,0.0,1
...
37883,3,10.0.0.10,10.0.0.1,1867,176814,936,721000000,936000000000.0,7,3116,29,2842,0,1,ICMP,2,104893,135560600,0,0.0,0.0,1
12074,4,10.0.0.7,10.0.0.5,2217,217542,958,933000000,958000000000.0,5,2997,8284,8631928,276,1,ICMP,2,24097217,25822685,2274,2274.0,4548.0,0
42005,7,10.0.0.2,10.0.0.9,260006,147128002,1881,999000000,1880000000000.0,12,8803,18898,14953872,629,1,TCP,5,1269981973,990596183,20580,16577.0,20580.0,1
