dt,switch,src,dst,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
13,4,10.0.0.2,10.0.0.9,3919,3914096,125,470000000,125000000000.0,2,1943,2568,3908432,314,1,TCP,1,3345,1887,0,0.0,0.0,1
24,2,10.0.0.4,10.0.0.9,2785,2809132,70,320000000,70000000000.0,2,1464,5001,2805116,271,1,UDP,2,4612,1525,0,0.0,0.0,0
32,3,10.0.0.10,10.0.0.6,1400,1427376,29,79000000,2979000000.0,3,816,1400,1427376,457,1,TCP,1,3232,1488,0,0.0,0.0,1
41,7,10.0.0.3,10.0.0.10,3600,3693312,100,450000000,100000000000.0,2,1943,3600,3693312,441,0,UDP,1,4240,1512,0,0.0,0.0,0
51,5,10.0.0.12,10.0.0.2,1290,1310400,25,82000000,2582000000.0,3,744,1290,1310400,440,1,TCP,2,4338,1490,0,0.0,0.0,1
62,6,10.0.0.3,10.0.0.8,3992,4037120,90,300000000,90300000000.0,3,1552,3992,4037120,422,1,UDP,1,3872,1408,0,0.0,0.0,0
73,4,10.0.0.5,10.0.0.7,3158,3184736,73,320000000,73100000000.0,2,1464,3158,3184736,397,0,TCP,2,4332,1486,0,0.0,0.0,1
84,2,10.0.0.1,10.0.0.2,1899,1918208,45,60000000,4560000000.0,2,1464,1899,1918208,381,1,UDP,1,4228,1510,0,0.0,0.0,0
95,7,10.0.0.9,10.0.0.3,3900,3964800,90,450000000,9000000000.0,2,1943,3900,3964800,413,0,TCP,3,3228,1484,0,0.0,0.0,1
107,3,10.0.0.7,10.0.0.2,2900,2944000,75,450000000,75450000000.0,2,1943,2900,2944000,390,1,UDP,2,4620,1526,0,0.0,0.0,0
118,5,10.0.0.1,10.0.0.11,3999,4044992,90,370000000,90000000000.0,3,1552,3999,4044992,412,0,TCP,1,3344,1886,0,0.0,0.0,1
129,6,10.0.0.4,10.0.0.8,1400,1427376,29,79000000,2979000000.0,3,816,1400,1427376,457,1,UDP,3,2712,1332,0,0.0,0.0,0
140,4,10.0.0.11,10.0.0.6,3899,3958592,90,320000000,9032000000.0,2,1464,3899,3958592,411,0,TCP,2,4334,1487,0,0.0,0.0,1
151,2,10.0.0.9,10.0.0.1,3992,4037120,90,300000000,90300000000.0,3,1552,3992,4037120,422,1,UDP,1,3872,1408,0,0.0,0.0,0
162,7,10.0.0.2,10.0.0.10,3899,3958592,90,320000000,9032000000.0,2,1464,3899,3958592,411,0,TCP,3,3228,1484,0,0.0,0.0,1
173,5,10.0.0.7,10.0.0.1,2900,2944000,75,450000000,75450000000.0,2,1943,2900,2944000,390,1,UDP,2,4620,1526,0,0.0,0.0,0
184,6,10.0.0.5,10.0.0.2,3999,4044992,90,370000000,90000000000.0,3,1552,3999,4044992,412,0,TCP,1,3344,1886,0,0.0,0.0,1
195,4,10.0.0.8,10.0.0.4,1400,1427376,29,79000000,2979000000.0,3,816,1400,1427376,457,1,UDP,3,2712,1332,0,0.0,0.0,0
206,2,10.0.0.3,10.0.0.11,3992,4037120,90,300000000,90300000000.0,3,1552,3992,4037120,422,1,UDP,1,3872,1408,0,0.0,0.0,0
217,7,10.0.0.10,10.0.0.5,3899,3958592,90,320000000,9032000000.0,2,1464,3899,3958592,411,0,TCP,2,4334,1487,0,0.0,0.0,1
228,5,10.0.0.2,10.0.0.7,2900,2944000,75,450000000,75450000000.0,2,1943,2900,2944000,390,1,UDP,3,2712,1332,0,0.0,0.0,0
239,6,10.0.0.11,10.0.0.3,3999,4044992,90,370000000,90000000000.0,3,1552,3999,4044992,412,0,TCP,1,3344,1886,0,0.0,0.0,1
250,4,10.0.0.8,10.0.0.10,1400,1427376,29,79000000,2979000000.0,3,816,1400,1427376,457,1,UDP,2,4620,1526,0,0.0,0.0,0
261,2,10.0.0.5,10.0.0.1,3992,4037120,90,300000000,90300000000.0,3,1552,3992,4037120,422,1,UDP,1,3872,1408,0,0.0,0.0,0
272,7,10.0.0.3,10.0.0.9,3899,3958592,90,320000000,9032000000.0,2,1464,3899,3958592,411,0,TCP,3,3228,1484,0,0.0,0.0,1
283,5,10.0.0.10,10.0.0.4,2900,2944000,75,450000000,75450000000.0,2,1943,2900,2944000,390,1,UDP,1,4228,1510,0,0.0,0.0,0
294,6,10.0.0.2,10.0.0.11,3999,4044992,90,370000000,90000000000.0,3,1552,3999,4044992,412,0,TCP,2,4334,1487,0,0.0,0.0,1
305,4,10.0.0.7,10.0.0.3,1400,1427376,29,79000000,2979000000.0,3,816,1400,1427376,457,1,UDP,3,2712,1332,0,0.0,0.0,0
316,2,10.0.0.9,10.0.0.5,3992,4037120,90,300000000,90300000000.0,3,1552,3992,4037120,422,1,UDP,1,3872,1408,0,0.0,0.0,0
327,7,10.0.0.11,10.0.0.2,3899,3958592,90,320000000,9032000000.0,2,1464,3899,3958592,411,0,TCP,3,3228,1484
