dt,switch,src,dst,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
2488,1,10.0.0.2,10.0.0.7,0,0,0,0,0,2,4,0,0,0,0,1,ICMP,3,180341,271098803,1,1.0,2.0,0
6492,3,10.0.0.12,10.0.0.7,704,69776,123,246000000,123000000000,3,1931,29,2842,0,0,UDP,1,3542,1086,0,0.0,0.0,1
11515,4,10.0.0.1,10.0.0.7,34597,14782222,257,428000000,257000000000,5,2385,8012,663228,267,1,TCP,2,229577,6981446,60,1861.0,1921.0,1
29832,5,10.0.0.1,10.0.0.7,91478,85599258,435,728000000,436000000000,7,4357,10255,9853152,341,1,UDP,3,135559596,135758389,148,386,3421,0
42005,7,10.0.0.10,10.0.0.3,260006,147128002,1881,999000000,1880000000000,12,8803,18898,14953872,629,1,UDP,2,1269981973,990596183,20580,16577,20580,1
27948,1,10.0.0.2,10.0.0.7,420,41160,431,121000000,431000000000,5,2790,29,2842,0,1,ICMP,3,180341,271098803,1,1.0,2.0,0
9906,5,10.0.0.12,10.0.0.7,100430,107058380,222,882000000,223000000000,3,1931,13385,14268410,446,0,UDP,1,3542,1086,0,0.0,0.0,0
9876,2,10.0.0.1,10.0.0.7,19494,20780604,42,894000000,42894000000,3,1910,13527,14419782,450,0,UDP,3,123376730,3423,6501,0.0,6501.0,1
6978,3,10.0.0.1,10.0.0.7,48704,55899368,114,299000000,114000000000,5,46,12659,14646566,421,1,TCP,2,229577,6981446,60,1861.0,1921.0,1
33633,3,10.0.0.12,10.0.0.5,545,53410,558,365000000,558000000000,11,3024,30,2940,1,1,ICMP,3,270929265,255387835,2388,2658.0,5046.0,0
10176,5,10.0.0.18,10.0.0.7,122890,128051380,393,457000000,393000000000,2,1931,9325,9716650,310,0,UDP,2,3669,1492,0,0.0,0.0,1
3789,4,10.0.0.7,10.0.0.5,7760,8272160,16,647000000,16647000000,2,8225,0,0,0,0,UDP,3,566379701,5993,0,0.0,0.0,0
2829,6,10.0.0.10,10.0.0.3,98554,102693268,347,439000000,347000000000,2,4440,9168,9553056,305,0,UDP,2,4123,1312,0,0.0,0.0,0
11545,4,10.0.0.2,10.0.0.8,134682,143571012,318,839000000,319000000000,6,1943,4288,4571008,142,0,UDP,4,3665,3413,0,0.0,0.0,0
2859,1,10.0.0.4,10.0.0.3,91595,95441990,327,484000000,327000000000,3,4440,7973,8307866,265,0,UDP,1,4013,1492,0,0.0,0.0,1
...
39991,7,10.0.0.1,10.0.0.3,817,78888,10,764000000,10764000000.0,2,4,0,0,0,0,UDP,3,413964,907,0,0.0,0.0,1
5842,2,10.0.0.18,10.0.0.5,948,94800,14,845000000,14845000000.0,2,4,0,0,0,0,UDP,4,912,0,0,0.0,0.0,1
32614,3,10.0.0.2,10.0.0.3,3,2700,7,765000000,10765000000.0,2,4,0,0,0,0,UDP,3,413964,907,0,0.0,0.0,0
829,1,10.0.0.12,10.0.0.7,12,11040,6,837000000,10837000000.0,2,4,0,0,0,0,UDP,2,4123,1312,0,0.0,0.0,1
944,5,10.0.0.10,10.0.0.5,6,5520,4,904000000,10904000000.0,2,4,0,0,0,0,UDP,1,4013,1492,0,0.0,0.0,0
42010,7,10.0.0.7,10.0.0.8,8,7200,5,867000000,10867000000.0,2,4,0,0,0,0,UDP,4,3665,3413,0,0.0,0.0,1
