dt,switch,src,dst,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
2488,1,10.0.0.1,10.0.0.2,0,0,0,0,0,2,4,0,0,0,0,1,ICMP,1,2668,856,0,0,0,0
6492,3,10.0.0.5,10.0.0.7,704,69776,123,246000000,123000000000,3,1931,29,2842,0,0,UDP,1,4266,3339,0,0,0,1
11515,4,10.0.0.9,10.0.0.12,34597,14782222,257,428000000,257000000000,5,2385,8012,663228,267,1,TCP,2,105767,6030042,0,0,2,0
29832,5,10.0.0.1,10.0.0.12,91478,85599258,435,728000000,436000000000,7,4357,10255,9853152,341,1,ICMP,3,135559596,135758389,148,386,3421,1
42005,7,10.0.0.10,10.0.0.4,260006,147128002,1881,999000000,1880000000000,12,8803,18898,14953872,629,1,UDP,5,1269981973,990596183,20580,16577,20580,0
3969,3,10.0.0.7,10.0.0.5,88613,94461458,195,859000000,196000000000.0,3,8803,13670,14572220,455,0,UDP,1,699267307,3776,0,0.0,0.0,1
6672,5,10.0.0.12,10.0.0.9,753,73794,771,731000000,772000000000.0,11,3443,29,2842,0,0,ICMP,4,135515145,406624153,1,1.0,2.0,1
31393,5,10.0.0.12,10.0.0.1,26748,29512272,60,441000000,60441000000.0,7,4033,13244,14607320,441,1,TCP,3,17428150,243704952,338,7844.0,8182.0,0
30951,7,10.0.0.4,10.0.0.10,31,3038,32,860000000,32860000000.0,11,4942,29,2842,0,1,ICMP,2,80455,75792,0,0.0,0.0,1
7422,7,10.0.0.16,10.0.0.9,782,76636,801,441000000,801000000000.0,5,3443,29,2842,0,0,ICMP,2,158732,135042695,1,1.0,2.0,0
3669,3,10.0.0.3,10.0.0.5,129811,135263062,466,515000000,467000000000.0,3,7916,3334,3474028,111,0,UDP,2,556205635,5615,911,0.0,911.0,0
10206,5,10.0.0.18,10.0.0.7,129996,135455832,423,459000000,423000000000.0,2,1931,7106,7404452,236,0,UDP,3,143928906,4136,0,0.0,0.0,1
9936,5,10.0.0.18,10.0.0.7,48049,50067058,153,436000000,153000000000.0,3,1931,9405,9800010,313,0,UDP,2,3719,1172,0,0.0,0.0,0
2668,4,10.0.0.10,10.0.0.3,24495,25523790,76,911000000,76911000000.0,3,2385,9322,9713524,310,0,UDP,4,3642,110858482,0,6430.0,6430.0,1
...
38892,4,10.0.0.7,10.0.0.4,918,89842,399,847000000,399000000000.0,9,3176,30,2842,0,0,ICMP,3,919,131072,0,0.0,0.0,1
1380,3,10.0.0.2,10.0.0.4,1290,126490,50,847000000,50847000000.0,3,2385,1020,1047720,323,1,TCP,2,1045,123948828,0,1979.0,1979.0,0
1596,1,10.0.0.2,10.0.0.7,1300,127000,50,920000000,50920000000.0,2,1931,1463,1509252,297,1,UDP,4,1330,131072,0,0.0,0.0,1
25405,7,10.0.0.16,10.0.0.1,1000,97500,50,847000000,50847000000.0,3,2385,1020,1047720,323,1,TCP,2,1045,123948828,0,1979.0,1979.0,0
4000,3,10.0.0.1,10.0.0.3,4000,390000,50,847000000,50847000000.0,3,2385,1020,1047720,323,1,UDP,4,1330,131072,0,0.0,0.0,1
